Price,Close,High,Low,Open,Volume
Ticker,IOC.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS
Date,,,,,
2017-09-19,83.05792236328125,83.92165939227088,81.82684691163712,82.70050954951326,9236025
2017-09-20,82.19416809082031,83.28624843140487,81.80696944223762,83.15718827479967,6986940
2017-09-21,82.05517578125,83.37559965555768,81.6779118171621,82.19417063835095,10792785
2017-09-22,81.0921630859375,82.20410386707188,79.27533143621586,82.16439234555884,15864195
2017-09-25,79.22569274902344,80.99287814507086,78.82856845231622,80.99287814507086,14558547
2017-09-26,79.35474395751953,80.15891806795547,76.44583221780778,79.62280805392047,19624113
2017-09-27,78.56050872802734,81.0127336168271,77.85561791535338,79.73202124319701,12555816
2017-09-28,78.90798950195312,79.56324321157219,74.36095686719437,78.02440137092555,22520190
2017-09-29,79.52352142333984,80.51632746715842,78.16337705241457,79.02712294612209,12149154
2017-10-03,80.72481536865234,81.56870100973227,79.04697878276149,80.43690914329119,7533252
2017-10-04,81.16165161132812,83.19690095064222,80.81417356388762,83.1472547371624,15205857
2017-10-05,80.76454162597656,81.24108900543654,79.66253546844722,81.11202882422094,6736134
2017-10-06,82.49201202392578,82.89906190098877,80.3872652096752,80.71489205063574,16082250
2017-10-09,82.23388671875,83.5741709710279,81.77719969366149,82.4026584065504,12804108
2017-10-10,81.57864379882812,82.71044499303439,81.29072842344223,81.71763868203313,9269088
2017-10-11,83.0181884765625,84.26911480902996,81.65804411822089,81.80696456894674,16302372
2017-10-12,82.38280487060547,83.75287499666216,82.29344713600679,83.39546223703552,8842932
2017-10-13,82.32323455810547,83.45503559143474,82.19417439160685,82.60122428500131,7779369
2017-10-16,82.11473846435547,83.35573916489312,81.94595771531836,82.60121132068673,10192050
2017-10-17,82.18423461914062,83.67343923730056,81.8069706611246,81.8069706611246,8738604
2017-10-18,81.7275619506836,82.89907463663198,81.40986975746725,82.49202469703461,8147964
2017-10-19,81.34036254882812,82.29344810339626,81.05244721626568,81.88639821268582,887055
2017-10-23,80.30784606933594,82.39273268100757,80.11921407709602,81.64813031969628,10898622
2017-10-24,80.95316314697266,82.18423841556094,80.35748127219173,80.61561069055574,14817939
2017-10-25,82.84941864013672,83.10754806136447,81.30065120215437,81.50913440701021,14611128
2017-10-26,86.67172241210938,87.3666877063772,83.10755637476278,83.20683972805392,34884822
2017-10-27,82.39273071289062,87.76379319368165,81.48928229324942,87.76379319368165,42996768
2017-10-30,82.6508560180664,83.63372742685212,82.08496008302664,82.79977647936022,15608514
2017-10-31,82.50193786621094,83.96135660986641,82.03531616604937,82.61114681350901,13835883
2017-11-01,82.76007080078125,83.39546420783438,82.47215546479936,82.79978232063556,10558305
2017-11-02,82.39273071289062,83.59402006994182,82.19417311774532,83.27632791770934,6497847
2017-11-03,82.05517578125,82.84941522725697,81.6282746922191,82.4820768702809,6116313
2017-11-06,81.53892517089844,82.20410452328257,80.71489973119412,81.4992136490684,15095955
2017-11-07,79.46395111083984,81.71761823704436,78.21302474312162,81.58854899510722,20391087
2017-11-08,78.82855987548828,79.82136596454326,77.93503712215383,79.48381353035359,19611708
2017-11-09,78.3520278930664,79.69231212937314,77.83576904938592,79.42424801060443,14251443
2017-11-10,78.40166473388672,78.76900310552512,77.53792782485317,78.23288395932954,7178403
2017-11-13,78.79878234863281,79.4540269082391,76.48554336383289,78.23287733842199,12118830
2017-11-14,76.83303833007812,79.05691072422704,76.64440633722346,79.02713390118497,10601046
2017-11-15,77.33934783935547,78.3917256463828,77.02165573865484,77.41877086453063,9224751
2017-11-16,78.0343246459961,78.33216557975943,77.31950822284087,77.7761952307756,6457329
2017-11-17,78.46121978759766,79.22568236794795,77.74640341869583,78.78884660774779,10607727
2017-11-20,78.02440643310547,78.82857157684711,77.25994372228531,78.43145635378389,4205157
2017-11-21,78.65979766845703,78.97748983797806,77.64714024403189,78.23288745393242,8014614
2017-11-22,78.63002014160156,79.2058418049657,77.81592023629823,79.18599058694566,12311178
2017-11-23,78.3818130493164,79.26541035992142,77.93505158971413,78.33217591693344,4534470
2017-11-24,78.51087951660156,78.82857169553046,77.85562576348346,78.6300140836999,8344821
2017-11-27,77.95488739013672,78.58035505483282,77.16064807476303,78.19315645793414,6152415
2017-11-28,77.55777740478516,77.95490167995955,76.88267249955747,77.63720044194324,11559156
2017-11-29,78.17332458496094,78.45130523282288,77.37907598372911,77.75634906847573,8044014
2017-11-30,78.13360595703125,78.97748252117971,77.04151650201693,77.8357650310062,44934294
2017-12-01,77.01174926757812,78.07404385496713,76.89260561082976,78.03433233251263,7551372
2017-12-04,77.54785919189453,77.81591424020887,75.85016661495477,77.04152592000148,6362376
2017-12-05,77.53792572021484,77.71662300804542,76.54511958298845,77.4187820758159,4439892
2017-12-06,77.1904296875,77.73647436352596,76.86281197126729,77.13086696154082,10257315
2017-12-07,77.7364730834961,78.33215486957653,76.74366707690115,77.41877188920793,5871591
2017-12-08,80.38727569580078,80.77447440903826,77.73649289021824,78.13361721191731,10254903
2017-12-11,80.29792785644531,81.37015717335366,79.74195743617376,81.37015717335366,8180868
2017-12-12,78.45128631591797,80.58581869147251,77.8556045533227,80.41703795035876,12284448
2017-12-13,79.861083984375,80.28799418229328,78.03432681253418,78.23288441076114,11509824
2017-12-14,81.40986633300781,81.60842394541581,79.55332311649217,80.21850247979006,9860832
2017-12-15,82.03531646728516,82.7997791011788,81.21129110061814,81.90625630512291,14834376
2017-12-18,81.3304443359375,82.2041069311742,79.58311005607915,81.94597748702552,11017446
2017-12-19,81.3900146484375,82.10483121820923,80.71490960535388,81.78713900470439,10068822
2017-12-20,81.4297103881836,82.06510378139411,81.03259519829207,81.68783980630512,7311465
2017-12-21,81.5984878540039,82.17430940070247,81.13186616306193,81.51906481924435,6948342
2017-12-22,81.4594955444336,81.906256945957,81.24107764732652,81.62827631561052,4671354
2017-12-26,81.39993286132812,82.4026647255144,80.546121481037,81.46943029906386,12083649
2017-12-27,79.72209930419922,81.20137859575203,79.46396984883997,81.0127465809955,9423510
2017-12-28,77.83576965332031,80.37734328249758,77.5577799248504,79.82137291494202,19711269
2017-12-29,77.1507339477539,78.43145552439789,76.91246481643559,78.23288882558123,14596314
2018-01-01,77.42871856689453,77.93504270978873,77.140803235231,77.43864417436316,6655386
2018-01-02,76.72383117675781,77.9946180287551,76.18771655335513,77.71662829210189,7564734
2018-01-03,76.70396423339844,77.41878063961188,76.46569512778854,77.02166546359538,7841712
2018-01-04,76.90252685546875,77.11101003953748,76.32669624653464,76.84295503751582,13102707
2018-01-05,76.21749114990234,77.2202228734522,75.8501573405886,76.84295891241501,9219465
2018-01-08,77.1507339477539,77.48828642848056,76.34656881251604,76.34656881251604,11196861
2018-01-09,77.91519927978516,78.23289146559696,76.64441235776786,77.24009429555004,9767769
2018-01-10,77.34929656982422,78.53072564540712,76.89260045812415,77.83576950433111,12057048
2018-01-11,77.22023010253906,77.80598640237817,76.84296610618375,77.33936466622212,3944265
2018-01-12,77.25000762939453,78.51086874260733,77.09116156172843,77.24008202251129,10196628
2018-01-15,77.607421875,78.66971633483304,77.37906928657519,77.37906928657519,12463260
2018-01-16,76.27706909179688,77.73648792851665,76.12814861683803,77.43864697859897,8709126
2018-01-17,76.25720977783203,76.9918865543464,74.31131797024923,76.22742840926854,11838045
2018-01-18,75.06583404541016,76.64439630351167,74.956629651758,76.64439630351167,16046409
2018-01-19,76.63448333740234,77.24010001789713,74.61909384384683,75.43319376437988,12410850
2018-01-22,75.9494400024414,77.14080376718557,75.30411644830761,77.04152042366216,5089089
2018-01-23,77.31951904296875,78.37188806569917,76.97203184536137,78.37188806569917,19831542
2018-01-24,77.49822235107422,77.9549094046793,76.97202877133832,77.81591453118736,9687801
2018-01-25,77.89533233642578,78.43145148838086,77.24008771432639,77.83576960135362,21085446
2018-01-29,79.35474395751953,79.55331062814122,77.95489710336882,78.23287771710238,9175371
2018-01-30,82.6508560180664,83.8521453153342,79.30510844241425,80.38726318852372,76886859
2018-01-31,82.9189224243164,84.86481429543613,82.30338928072685,83.7727337923478,40509705
2018-02-01,82.97850036621094,83.83231179714684,81.4892954389257,83.31605287710322,17554617
2018-02-02,81.14179229736328,82.67071753926331,80.91344879859976,82.40265343347818,14532717
2018-02-05,81.21129608154297,81.6878434198776,80.01993228039865,81.01273847781374,19714182
2018-02-06,79.68238067626953,80.68511249243417,79.42425124392099,79.8015152398032,20666055
2018-02-07,80.36741638183594,81.36021345198144,80.1192125696075,80.61561110468026,26131140
2018-02-08,80.33616638183594,81.64870687371344,80.21115435082754,81.01327037676292,23209458
2018-02-09,78.88819122314453,79.79447118668566,78.32567048746347,79.79447118668566,13217670
2018-02-12,78.97152709960938,80.15906982855509,78.25275086088912,80.1069878420007,9348105
2018-02-14,78.61734771728516,79.5340469390034,78.2527499728454,79.33612394784845,11419419
2018-02-15,78.50276184082031,79.29445859538289,77.98190858733075,78.91944158248833,11457810
2018-02-16,78.13815307617188,79.06527145063183,78.023569858977,78.75276049628151,7503558
2018-02-19,77.01313018798828,78.5235984796008,76.48186242488646,78.3360947347917,7472985
2018-02-20,76.37769317626953,77.34647926846216,76.16935567039788,77.08605500185269,5411046
2018-02-21,76.7735366821289,77.46105992328027,75.52349269147574,76.79437043073717,13190655
2018-02-22,75.6693115234375,76.5339238131182,75.1380439033399,76.5339238131182,30658050
2018-02-23,76.75270080566406,76.96103828597082,75.5234905976972,75.62765933785059,7824300
2018-02-26,78.48193359375,79.54446915532994,77.10688701187716,77.32564377237424,10423398
2018-02-27,78.63817596435547,79.77363184589265,78.14857576560586,79.1069424164693,11720880
2018-02-28,79.02361297607422,79.4194589584751,77.81523651223428,78.46109224035021,6310725
2018-03-01,79.4819564819336,79.74238547377564,78.67984529636288,78.96110803532761,10890027
2018-03-05,79.01319122314453,80.1694808959634,78.56525850037123,80.00281091644169,19607802
2018-03-06,79.62779998779297,81.8362106321125,79.21111549514002,79.48195898480267,23752491
2018-03-07,79.04443359375,80.0965496192745,78.91942635738836,79.72154221580502,16662288
2018-03-08,79.60697174072266,80.15907324781703,78.66943872028035,79.78406099334802,13682193
2018-03-09,80.3153305053711,80.52366800210439,79.29446246575904,79.88823148425838,16967340
2018-03-12,83.4717025756836,83.97172215838692,80.73202366811617,81.14869870613536,41546976
2018-03-13,84.97174835205078,86.02386947041173,83.75295722521916,83.75295722521916,55838019
2018-03-14,82.30499267578125,85.60718762435586,82.03414913489561,85.00300405596803,50103921
2018-03-15,80.02363586425781,80.52364571804533,78.85692236272868,79.5861177051171,39554902
2018-03-16,76.98187255859375,80.21115121074683,76.4610240857383,80.21115121074683,28035561
2018-03-19,74.12760162353516,76.96103411915281,73.33590970415472,76.96103411915281,29438812
2018-03-20,72.4400634765625,74.0442862558448,71.91921012890374,73.83594396307323,21314127
2018-03-21,71.85669708251953,73.87759934724687,71.04416656570389,72.66922283079569,17760087
2018-03-22,70.87750244140625,72.48172509030192,70.6274926641085,72.48172509030192,14535139
2018-03-23,70.35663604736328,70.71081451242094,68.75241369690731,68.75241369690731,13336398
2018-03-26,69.66912078857422,70.4191452977087,68.48157800866169,70.00246554469393,19907814
2018-03-27,72.85671997070312,73.23173216281099,70.33579858617863,70.79414576130183,15449299
2018-03-28,73.58592987060547,74.3984604733049,71.5650273922705,72.2733844703941,26613651
2018-04-02,71.0233383178711,74.37762462142851,70.71082729004998,74.12761484546363,21001663
2018-04-03,72.56505584716797,72.75256436130442,71.56502156503264,71.62752281356492,12653247
2018-04-04,71.31500244140625,72.87755729230709,70.89832273734568,72.87755729230709,8630632
2018-04-05,72.3150405883789,72.56505033204628,71.54418237798866,72.04419709678417,6141061
2018-04-06,72.60672760009766,73.64843421082597,72.33588407204988,73.33592318131545,11907526
2018-04-09,74.9193115234375,75.39849255524184,72.75256808368,72.91923808829374,18356506
2018-04-10,74.71097564697266,75.54434004702568,73.7526087327548,75.54434004702568,7719940
2018-04-11,69.73162078857422,73.96093856487829,69.02326379056151,73.75259630782891,42528334
2018-04-12,70.10662841796875,71.0024938651623,66.25232791197388,67.91905155295073,42596064
2018-04-13,68.89825439453125,70.79415409247571,68.5649096547025,70.66915160324217,17178664
2018-04-16,68.75241088867188,69.35659905983854,67.81487801291726,68.50240116809621,19052350
2018-04-17,69.66912078857422,69.89829679857513,68.60658050400426,68.96076377788727,12583626
2018-04-18,68.73158264160156,69.83578557372351,68.54407414403333,69.79411807838373,7854769
2018-04-19,65.81481170654297,67.48153527813483,65.41896098385202,67.08568932398282,25476228
2018-04-20,66.71068572998047,67.08570278128813,65.31480535286153,65.66898388483888,17103043
2018-04-23,67.37737274169922,68.2940672139779,66.79401824585689,67.29403297905077,16977252
2018-04-24,67.93988800048828,68.50240874184209,66.66901027963526,67.10652853115015,10969821
2018-04-25,66.91902923583984,68.83576295501314,66.54401694618245,67.93989734894606,13968070
2018-04-26,67.14820861816406,67.46071966989705,65.93983191565786,67.0440350885596,14578266
2018-04-27,67.87738800048828,68.21073274804519,66.77318501437462,67.46070825817701,10385355
2018-04-30,67.62737274169922,68.71074665945915,67.08569055135828,68.71074665945915,6877801
2018-05-02,67.14820861816406,68.085741773363,66.71069028461378,68.085741773363,11002201
2018-05-03,67.37737274169922,67.62737772402647,66.5856759920448,66.62734348909935,6939993
2018-05-04,67.29403686523438,67.71072139692178,66.5856798373213,67.46071163161727,7293949
2018-05-07,68.46075439453125,68.87743420923228,66.29401077471343,66.87736537641902,11023188
2018-05-08,69.39827728271484,69.52327977806208,67.2940352312597,67.77322100050316,18190348
2018-05-09,69.66912078857422,69.96079804624641,66.98152422185319,67.56487873719757,20230026
2018-05-10,69.98164367675781,70.0858124405621,68.75243318970583,69.21078051898505,12298158
2018-05-11,70.46080780029297,72.12753623125549,70.18996907958727,70.33580531381341,22392204
2018-05-14,70.16912841796875,72.37754375990154,69.81494994856605,71.0441601021902,16554453
2018-05-15,69.66912078857422,70.835829819263,69.00243127633479,70.4191452977087,21970747
2018-05-16,69.14825439453125,69.60660632752442,67.91904434951137,69.37743036102783,12653895
2018-05-17,68.64823913574219,69.79410942106931,68.18988720678047,69.16908753142229,14943703
2018-05-18,68.21073150634766,69.23159947912323,67.3565335200468,68.33573876474301,15238930
2018-05-21,68.81492614746094,69.06493591897514,67.83572558019178,68.33574512322018,9568132
2018-05-22,66.87735748291016,69.56495413029344,65.77314966675232,69.50244811220665,28318252
2018-05-23,63.9605827331543,66.66900807161137,63.60639948659563,66.33566334120836,21476296
2018-05-24,64.96062469482422,65.31480321520985,62.960551304622186,64.58561242433001,18502600
2018-05-25,68.10655975341797,68.54407321710842,65.25229344438819,65.25229344438819,24962754
2018-05-28,71.0233383178711,73.75260256578625,70.54415728509996,70.83583456230234,35679358
2018-05-29,71.85669708251953,72.50255283875524,70.56498557004812,71.6483548239295,16357539
2018-05-30,71.16917419433594,71.64835519245639,70.3358099242288,70.83582944000098,11956312
2018-05-31,72.5442123413086,73.21090177307022,70.43997054394045,70.83582126848682,49308234
2018-06-01,71.81502532958984,73.19007175661228,71.33583959378554,72.54421603864245,11018491
2018-06-04,72.4192123413086,72.98172829025228,71.04416116873516,72.127535108856,9771126
2018-06-05,72.48170471191406,72.64837467089302,71.50250439729709,72.2941962395242,7428985
2018-06-06,72.8775634765625,73.08590573054181,71.69002073539738,72.16920648898798,5483979
2018-06-07,72.83589935302734,73.52342262390201,72.00253506705042,72.87756685204525,12778099
2018-06-08,72.91921997070312,73.1275621932452,71.66917617252798,72.29419807161555,7966795
2018-06-11,72.1275405883789,73.54425459488564,71.96086582779839,72.39838409398507,14718835
2018-06-12,72.56505584716797,73.25257911810228,72.08587483988086,72.50255459863568,10848309
2018-06-13,72.96089935302734,73.1275741119342,72.04420010038822,72.79422936265992,7464640
2018-06-14,71.48168182373047,72.91922951874105,71.25250582577976,72.91922951874105,10482081
2018-06-15,69.89830017089844,71.5233565314522,69.66912414984067,71.46085528076547,16443417
2018-06-18,72.46087646484375,73.83592280490276,70.87748789171502,71.04415786333968,21716023
2018-06-19,70.25247192382812,72.31504160898032,70.00246217663229,72.29420786075895,14139226
2018-06-20,68.9190902709961,70.81499479602643,68.75242028020452,70.33580903542175,13414141
2018-06-21,70.93998718261719,71.83585256111033,68.1898898094952,69.31493116121652,14985369
2018-06-22,70.83583068847656,72.08587473139944,70.29414366493276,71.25251044660433,19758999
2018-06-25,69.73162078857422,70.93999729608967,68.9190902777671,70.8149948029837,13625467
2018-06-26,69.50244903564453,71.02333663752998,68.89826074491552,69.21077176534294,14769297
2018-06-27,64.85645294189453,68.75242630931004,64.41893940916033,68.71075880795819,21186972
2018-06-28,64.31476593017578,66.87735522334366,62.50220114331183,63.50223540789692,25216086
2018-06-29,65.00228881835938,65.9189880811363,64.08558955558244,64.79394655955659,13013553
2018-07-02,64.0439224243164,65.73147994781131,63.418900412868,65.08562418721725,12834274
2018-07-03,64.71061706542969,64.91895934194663,63.75225022311558,64.04392750282334,12222288
2018-07-04,64.68977355957031,65.14812077654206,64.21058782640337,64.56477107363416,8918760
2018-07-05,64.58560943603516,65.54397620230672,64.02308867205109,64.02308867205109,13491948
2018-07-06,65.2939682006836,66.6273472559709,64.9814571865669,65.08562593509258,14799040
2018-07-09,65.54397583007812,66.16899783794655,65.23146482614392,65.39813481835444,6247792
2018-07-10,64.68977355957031,65.58563901439696,64.48143131447088,65.41896426460957,6613938
2018-07-11,64.3980941772461,65.16895235190218,63.00221405666493,65.00228237620962,14367994
2018-07-12,65.3564682006836,68.33574203697366,65.10645844046059,66.87735574278906,30060196
2018-07-13,66.29399871826172,66.81485196831905,64.89811849332162,66.66901096014567,20535583
2018-07-16,65.62732696533203,66.6690289784428,65.43981840944339,66.23151537275685,8848806
2018-07-17,68.52323913574219,69.10659359684563,66.71067451057202,67.27319522438884,25653696
2018-07-18,69.66912078857422,70.08580054158898,68.75242151711012,68.75242151711012,13598571
2018-07-19,69.08576202392578,69.50244175131154,67.79405057734459,69.50244175131154,5902807
2018-07-20,67.10652160644531,68.43990043462678,66.87734563018324,68.43990043462678,7100580
2018-07-23,67.71070861816406,68.89824643429709,67.52320013743845,67.71070861816406,6828226
2018-07-24,68.73158264160156,68.91908637063062,67.50237245492107,68.21072941277585,5538894
2018-07-25,67.96072387695312,68.21073363299924,66.73151361422094,68.16906613508147,7915260
2018-07-26,66.16899108886719,68.33573414637769,65.66897162615746,67.50236996470781,26037843
2018-07-27,68.9190902709961,69.25243978965814,66.50234202474208,66.50234202474208,11670918
2018-07-30,69.35660552978516,70.46080847657016,68.58574255014499,68.91908728582906,11359947
2018-07-31,68.48157501220703,69.21076574021154,68.12739652236085,68.54407625714353,8738130
2018-08-01,70.00247192382812,70.41915171481378,69.16910757331685,69.25244734634595,15634051
2018-08-02,70.29413604736328,71.585847449266,70.0232925649419,70.83582301220606,12238923
2018-08-03,70.23163604736328,70.75248450565365,69.48160682850407,69.75245031571386,5463201
2018-08-06,70.06497192382812,70.79416273714378,69.66912589104591,70.79416273714378,4918651
2018-08-07,69.43994140625,70.31497313677102,69.27327142055417,69.52327639909791,3801249
2018-08-08,69.12743377685547,70.0024655499376,68.91909151606272,69.43994478377483,4190293
2018-08-09,68.9190902709961,70.50248379475278,68.66908528480873,70.23164029117702,8012188
2018-08-10,69.31494903564453,70.33581715267675,68.04407113503258,69.18994175958467,9587331
2018-08-13,66.93984985351562,70.0024583604951,66.66900637286327,70.0024583604951,15854011
2018-08-14,66.96067810058594,67.62736748964397,66.25232122077911,67.3773625451512,9181383
2018-08-16,66.04399871826172,67.50238517261553,65.89816245709638,67.33571039131508,11627358
2018-08-17,66.48151397705078,66.6690177327708,66.10649692853106,66.2523379515198,5133741
2018-08-20,66.94567108154297,67.66302504969572,66.71359066124089,67.30435048015585,9072070
2018-08-21,66.54480743408203,67.43094726049188,66.46041454463544,66.7768927091337,8777385
2018-08-23,64.73031616210938,66.50259539946182,64.05516354666247,66.46039896463044,17209116
2018-08-24,65.08900451660156,65.57426841333545,63.92858308198993,64.83582104353154,13321830
2018-08-27,65.8696517944336,66.1650317237185,65.2577937144201,65.40548609359922,6605260
2018-08-28,65.63756561279297,66.41821428252682,65.25779280303719,66.03844147277104,6658060
2018-08-29,66.03843688964844,66.22832086681159,65.53206995906751,65.86964630309716,5310538
2018-08-30,65.08900451660156,65.8063536660724,64.94131214519693,65.700862564407,10276176
2018-08-31,65.63756561279297,65.95404375910165,64.58264006812176,65.04680576247364,7861236
2018-09-03,65.40547180175781,66.24941013324167,65.23668123801767,66.24941013324167,6251662
2018-09-04,64.32945251464844,65.36327977275253,64.18176497595056,65.36327977275253,6525816
2018-09-05,64.4771499633789,64.77252989312431,63.29563024439726,64.13957359068034,10156623
2018-09-06,64.81472778320312,65.15230416343879,63.97078441807722,64.96241533683659,8603808
2018-09-07,64.73031616210938,65.15229016856802,64.35054341955454,65.11009373373663,9175843
2018-09-10,63.73868942260742,64.56153444023956,63.46440775006337,64.56153444023956,9928920
2018-09-11,63.59101867675781,64.49825680877544,63.35893338041052,63.759804471138395,11944839
2018-09-12,62.91585922241211,63.169042716422375,61.4178613095021,63.169042716422375,14275171
2018-09-14,65.51097106933594,65.82744919044384,63.73869165950252,63.92858046379642,13365145
2018-09-17,66.05953979492188,67.03007245648087,64.60373838804675,65.02570764074574,17433411
2018-09-18,64.39275360107422,66.54480604040577,64.13957493803689,66.4182167088871,7903801
2018-09-19,64.79362487792969,65.53207225086848,63.94968157380457,64.39274903175321,8728617
2018-09-21,66.73468780517578,67.21995168705557,65.19449362264152,65.78525343203052,28618303
2018-09-24,65.38439178466797,67.59973897233142,64.98351589510344,66.52371029802214,10532938
2018-09-25,65.04680633544922,65.76416034805492,63.717599075058835,64.30835893058197,10033074
2018-09-26,65.17340087890625,65.91184828815132,64.2661628689082,65.8274554023115,7193761
2018-09-27,64.41384887695312,65.40548457812292,64.13957200454037,65.29998864427556,13602576
2018-09-28,64.709228515625,65.27889013705366,63.86529002298637,64.56154096958886,7465702
2018-10-01,64.96241760253906,65.40548993703948,63.29563386517574,64.56154654247925,9517201
2018-10-03,66.84019470214844,67.13557467665979,63.759805608990476,63.92859623545728,12227493
2018-10-04,59.202518463134766,66.81909308111503,53.484812943749155,66.62920423962603,23388780
2018-10-05,49.813655853271484,53.29491529186048,44.41242940988373,53.29491529186048,121328101
2018-10-08,52.683048248291016,53.041727587083884,49.62376339287496,51.48043542007665,46089292
2018-10-09,51.75471878051758,53.46370350830692,50.763087991971176,53.14722539157625,16890256
2018-10-10,52.32438278198242,54.096662249458646,51.501542537783,51.902413549805104,16103950
2018-10-11,55.27818298339844,56.52299731337052,50.84748905649823,51.86021813111793,41968108
2018-10-12,56.50189971923828,57.70451772418684,56.18542155104517,57.11375783301654,21249973
2018-10-15,56.987159729003906,57.30363784850192,54.68742001507112,56.96606150964223,13516389
2018-10-16,57.155948638916016,57.78890485937323,56.24871074571764,57.19814507640347,13138632
2018-10-17,55.826744079589844,57.59902366236901,55.59466364278355,57.388036618017196,9761200
2018-10-19,56.185420989990234,56.9238732611159,55.57356771139541,56.9238732611159,15715125
2018-10-22,54.75070571899414,56.88165932952836,54.476424083076665,56.83946289770599,10751334
2018-10-23,54.856201171875,55.404764487443316,52.7463504381195,54.012262810001786,15885112
2018-10-24,58.042091369628906,58.75944539159016,56.079927785455574,56.54409831902306,25892017
2018-10-25,59.11812210083008,59.729980207534716,57.09265895036615,57.451333559628594,31270428
2018-10-26,58.08428192138672,59.033716284757645,57.0082582411955,58.759439431646996,14571217
2018-10-29,59.687782287597656,59.85656806233846,57.30364458679625,58.126489725878,8157237
2018-10-30,57.51462936401367,59.28690407420212,57.24034766181318,59.07592186410424,10365540
2018-10-31,58.421871185302734,58.63285340923445,56.987167917199216,57.81001307775362,9547102
2018-11-01,59.85655975341797,60.32073022766876,58.65394195903599,58.97042007181689,19783696
2018-11-02,62.55718231201172,63.88638957022613,61.27017149639798,61.69214075147801,25178439
2018-11-05,59.202518463134766,61.818736822334365,58.82274560923061,61.818736822334365,19943263
2018-11-06,57.95769500732422,59.687778050029884,57.599020432390866,59.4978892378543,15246813
2018-11-07,58.632843017578125,58.82273181453573,58.37965956465887,58.653941236232,1760956
2018-11-09,59.77216339111328,60.215230791532285,59.24469829088912,59.286894726255454,12942616
2018-11-12,56.987159729003906,59.75106992703932,56.64958339014422,59.75106992703932,15657489
2018-11-13,59.66668701171875,60.04646471252045,57.81001910226429,57.83111732685616,22326853
2018-11-14,61.35456085205078,65.61646408749685,60.8481939118259,61.607744322163214,42160671
2018-11-15,61.88203048706055,62.74707212788728,60.23634492751554,61.60775358469785,11702299
2018-11-16,60.4895133972168,61.481144131063296,59.6033737534372,61.01697850569639,12991552
2018-11-19,60.15195083618164,61.03809068261407,59.07592698420391,60.763808956641626,10584178
2018-11-20,58.67504119873047,61.143571487181525,58.23197376475819,60.67940583392832,15113989
2018-11-21,59.75107192993164,62.66266976109731,59.54008490016959,61.3545608005333,25801141
2018-11-22,58.337467193603516,60.04645199812396,58.231976092981164,59.898759628179626,13386216
2018-11-26,57.78890609741211,60.341829252677186,57.409128493743445,60.13084223164714,28933191
2018-11-27,58.421871185302734,58.92823335181242,57.0715608067719,57.577927802355156,27337411
2018-11-28,56.565189361572266,58.33746389725089,56.31200590531167,57.936592908464064,30676155
2018-11-29,56.902774810791016,57.59902580525967,55.74235326729424,57.59902580525967,38307541
2018-11-30,56.79727554321289,57.345838949359624,55.86893932860813,57.177053180744174,45183198
2018-12-03,56.03773498535156,56.67069133294896,55.86894437242453,56.41750782809526,16651738
2018-12-04,57.24034881591797,57.493532302213474,55.78454739152385,55.911141549208274,14115030
2018-12-05,56.67068862915039,58.31637408857208,55.93224120187651,57.155957392723614,16482709
2018-12-06,55.17268371582031,56.22761399687547,54.708518062251414,56.12211807132624,13797400
2018-12-07,54.75070571899414,56.375292489515765,54.307638355787184,56.016617989953545,20622151
2018-12-10,56.691776275634766,57.261437820841465,53.80127694259521,54.6452201513856,75915090
2018-12-11,55.679054260253906,56.544095794869556,54.66632518096086,56.544095794869556,32698708
2018-12-12,57.43023681640625,57.767813211999076,55.5524660032014,55.70015839262721,28063432
2018-12-13,57.978797912597656,58.61175423223098,57.53573042048372,58.42187023378508,26355027
2018-12-14,59.60338592529297,60.130851141488435,59.11812198281492,59.5611894806491,59158810
2018-12-17,60.29963684082031,60.38403455907069,59.624484069258564,60.17304750705507,27722022
2018-12-18,61.080291748046875,61.18578287021744,60.34184423470484,60.637224205856455,30075697
2018-12-19,61.586647033691406,62.34619262644526,61.41785644137216,62.02971449128564,27199297
2018-12-20,62.38839340209961,62.55718400614669,61.14357899537524,61.41786070878085,32333232
2018-12-21,61.79146957397461,63.14004875252126,61.504066707386144,62.69789322089397,52021438
2018-12-24,59.713340759277344,62.29996187803483,59.381722796874804,62.123096603378826,22316688
2018-12-26,59.53647232055664,60.663976368857206,59.381719641034444,60.266035847140415,27846346
2018-12-27,59.20484924316406,59.779654980306034,57.922597686591104,59.51435963546452,70056046
2018-12-28,61.106136322021484,61.32721665441733,59.33750884312064,59.5143690609664,24779793
2018-12-31,60.5976676940918,61.45987151226822,60.376587326823504,61.28301126652513,11040681
2019-01-01,60.88506317138672,61.01770833939335,60.266042267178136,60.66398283128685,6088843
2019-01-02,60.68608093261719,61.106128959478866,59.29328664454194,60.70818845718423,17264659
2019-01-03,58.65215301513672,60.663967929581084,58.431072729343775,60.663967929581084,19588744
2019-01-04,59.22697067260742,59.66912627332125,58.585842268523656,58.65216484961744,10915804
2019-01-07,59.005882263183594,59.580688007471785,58.58583424701356,59.470145327362275,15935205
2019-01-08,59.24907302856445,59.3375031289716,58.674267255741725,59.07220776766202,10306023
2019-01-09,58.364749908447266,59.38171112254316,58.18788466856263,59.13852331523462,12524175
